加拿大	美洲	-1.0	-0.2152120724413344
加拿大	英联邦	-1.0	-0.15721222682169703
加权	术语	1.0	0.518171178765083
加权	科学	-1.0	-0.25194294406055273
动漫	声优	-1.0	0.007597765146118297
动物区系	动物学	-1.0	-0.2376631167132443
动物区系	自然科学	-1.0	-0.3703439782010615
动量	自然科学	-1.0	-0.6423780843445686
动量定理	自然科学	-1.0	-0.6346620516144422
劳动教养	公共行政	-1.0	-0.2167134740156347
劳动教养	法治	-1.0	-0.15027327760112408
劳动教养	行政法	-1.0	-0.12825429311059647
势能	名词	1.0	0.36761079014172104
势能	术语	1.0	0.40377092493397787
势能	自然科学	-1.0	-0.7099636661791024
勾股定理	几何	-1.0	0.2738425101912943
勾股定理	平面几何	-1.0	0.07389233001657941
包抄	体育	-1.0	-0.18907237173147162
包抄	体育运动	-1.0	-0.19329220962294613
匈牙利	中欧	-1.0	-0.1678342012032764
化妆品	生活	-1.0	-0.438531106217262
化学	炼金术	-1.0	0.05426248748127238
化学	自然	-1.0	0.05724517772684419
化学	自然科学	-1.0	-0.36132816760127534
北京人民艺术剧院	话剧	-1.0	0.06247298917061571
北京体育大学	体育院校	1.0	0.3414286934358341
北京体育大学	学校	1.0	0.3498985992762432
北京体育大学	高校	1.0	0.27269825829931754
北京大学	胡适	-1.0	-0.08114239500289272
北京师范大学	大学	1.0	0.10823169356141399
北京师范大学	高校	1.0	0.33216810841873845
北京理工大学	大学	1.0	0.06593325857693677
北京电影学院	学校	1.0	0.34788827548710566
北京航空航天大学	航空航天	-1.0	-0.03769409695791067
北极	北冰洋	-1.0	-0.026721399113950547
北极	大西洋	-1.0	-0.07900334620120536
北极	海洋	-1.0	-0.027620091825096667
北部湾	广西	-1.0	-0.40292427153132787
十四行诗	意大利	-1.0	-0.1083775291558632
十四行诗	文化	-1.0	-0.016868507967758944
十四行诗	文艺复兴	-1.0	0.020360929174039512
十四行诗	艺术	-1.0	0.06472981518954295
十四行诗	莎士比亚	-1.0	0.076851858290696
十堰	湖北	-1.0	-0.5888546895303299
十字花科	自然	-1.0	-0.4897601107677134
十字花科	自然科学	-1.0	-0.2632315891255508
千禧年	基督教	-1.0	-0.2660240724483733
升水	人文科学	-1.0	-0.391498928736963
升水	国际金融	-1.0	-0.22968035864993286
升水	外汇	-1.0	0.10661586260414191
升水	汇率	-1.0	0.0315176474066343
升水	经济学	-1.0	-0.36266976833043385
午睡	卫生保健	-1.0	-0.19777551896048734
半衰期	内科学	-1.0	-0.3334849330615573
卍	佛学	-1.0	-0.2831324196847646
华中师范大学	武汉	-1.0	-0.384932614333373
华南师范大学附属中学	广东省	-1.0	-0.03537060226784881
华南理工大学	东南大学	-1.0	-0.09497088730163085
华南理工大学	广东	-1.0	-0.38930599793432974
华南理工大学	河海大学	-1.0	-0.16404698543605775
华南理工大学	重庆大学	-1.0	-0.12423988035397512
华建敏	履历	-1.0	-0.14553452589755625
华清池	景点	1.0	0.506849451518446
华清池	温泉	1.0	0.41975304667176366
华清池	西安	-1.0	-0.3062493022664829
华祖庵	安徽	-1.0	-0.423082842713298
单倍体	自然科学	-1.0	-0.4423161191599572
单倍体	遗传学	-1.0	-0.20180391244733334
单项式	数字	-1.0	0.20420821035649742
单项式	自然科学	-1.0	-0.5793675041211909
南京大学	大学	1.0	0.06341119283765528
南京大学	学校	1.0	0.4192205823967574
南京师范大学	南京	-1.0	-0.4066213582604755
南京师范大学	江苏	-1.0	-0.5057522368817002
南京航空航天大学	大学	1.0	0.13584247551187537
南京航空航天大学	学校	1.0	0.4918850741348381
南宁	广西	-1.0	-0.44330808918017445
南岔区	行政区划	1.0	0.4921357325331448
南岔区	黑龙江	-1.0	-0.5222590915128787
南开区	天津	-1.0	-0.43822276498441126
南昌大学	江西	-1.0	-0.4857682755622497
南澳岛	汕头	-1.0	-0.3872776309111883
南相美	人物	1.0	0.39258298202907294
南美洲	世界	-1.0	-0.12037249496176025
南通	城市	1.0	0.2657655543712221
南通	江苏	-1.0	-0.5470531329213321
南阳	城市	1.0	0.20566463798531415
南阳	行政区划	1.0	0.4530440123382036
南非共和国	世界	-1.0	-0.087920220154577
南非共和国	南非	-1.0	-0.32141580234439326
博士后	博士	-1.0	-0.02846986667446713
博士后	硕士	-1.0	0.03245782758889189
博士后	职业	1.0	0.15451736679721953
博斯腾湖	水域	1.0	0.35964731728292687
博斯腾湖	湖泊	1.0	0.3779795205821195
博清沉	网友	1.0	-0.10474522009419725
卞氏兽	化石	1.0	0.2581269568971239
卞氏兽	爬行动物	1.0	0.3439195485472898
卡其色	生活	-1.0	-0.44253363826625175
卡塔尔	世界	-1.0	0.011215046024002081
卡塔尔	国家	1.0	0.2742657302349451
卡路里	自然科学	-1.0	-0.3067623231205951
卢纶	唐诗	-1.0	-0.10107434080884604
卫生巾	卫生保健	-1.0	-0.24686625098723636
卫生巾	生活	-1.0	-0.4317248214562343
卫立煌	抗日战争	-1.0	-0.3075866882517993
印度	南亚	-1.0	-0.14644402115216057
印度	国家	1.0	0.25158044743694913
印度	地名	1.0	0.1357250816833418
印度尼西亚	世界	-1.0	-0.022594179851125894
印度尼西亚	东南亚	-1.0	-0.18815476405888595
印度尼西亚	印度	-1.0	-0.2330157815829346
印度尼西亚	文莱	-1.0	-0.2903017114560202
印度尼西亚	新加坡	-1.0	-0.3170729635925708
印度尼西亚	泰国	-1.0	-0.31108287039540594
印度尼西亚	缅甸	-1.0	-0.23282349062854538
印度尼西亚	菲律宾	-1.0	-0.35259771207723667
印花税	住房	-1.0	0.10765319337964797
印花税	证券	-1.0	0.015513103802714569
印花税	财政	-1.0	-0.02457311165548813
印花税	财政学	-1.0	-0.31000775099999234
印象派	画派	1.0	0.1488186396652101
印象派	绘画	-1.0	0.12214484943347376
即墨	山东	-1.0	-0.49147330405321177
即墨	行政区划	1.0	0.43654760972969037
卵胎生	分子生物学	-1.0	-0.16859380672913304
卵胎生	昆虫学	-1.0	-0.060526756661401865
卵胎生	生殖	-1.0	0.09227451071477848
厄瓜多尔	世界	-1.0	-0.08499811398666803
厄瓜多尔	亚美尼亚	-1.0	-0.24241738931156095
厄瓜多尔	南美洲	-1.0	-0.20703270771978743
厄瓜多尔	委内瑞拉	-1.0	-0.3099677410046584
厄瓜多尔	智利	-1.0	-0.38033001934366234
厄瓜多尔	阿塞拜疆	-1.0	-0.27677038613348093
厄立特里亚	东非	-1.0	-0.2916857749640042
压缩比	发动机	-1.0	0.09016766114193826
压缩比	汽车	-1.0	0.06669124434941855
压缩比	煤矿	-1.0	-0.08020879794561786
厌氧菌	内科学	-1.0	-0.25636782176457945
厌氧菌	常识	-1.0	-0.24251991799553882
厌氧菌	生活	-1.0	-0.16853758398349436
原子团	原子	-1.0	0.39648791923634913
原子弹	核武器	1.0	0.15935979492803937
原子弹	武器	1.0	0.24181056902015255
原子弹	炸药	1.0	0.2418163948541472
原子能	核科学	-1.0	-0.22206932649966127
原教旨主义	伊斯兰教	-1.0	-0.04139335106602667
友谊关	名胜古迹	1.0	0.3085644706258494
友谊关	广西	-1.0	-0.36404514867163656
友谊关	景点	1.0	0.4502444556040208
双百方针	文艺	-1.0	-0.10305174009100147
双通道	主板	-1.0	-0.06011275301671809
双通道	内存	-1.0	0.061417914831744254
反函数	理科	-1.0	-0.23548579665299274
反函数	自然科学	-1.0	-0.6205965513790834
反物质	物质	1.0	0.21682693752447502
反物质	自然科学	-1.0	-0.5911236440801284
发射光谱	自然科学	-1.0	-0.6055921441446555
发票	税法	-1.0	-0.09211457758689365
发菜	自然	-1.0	-0.33503709236729834
变质岩	岩石	1.0	0.39572297166915255
变速运动	自然科学	-1.0	-0.6714508622346395
叙利亚	中东	-1.0	-0.1816573860613913
口径	自然科学	-1.0	-0.27536999854940825
古人	地理学	-1.0	-0.3903507178665314
古兰经	著作	-1.0	0.07977062554516129
古文观止	书籍	1.0	0.06243045317296962
古生代	地层	1.0	0.20911693946265414
古生代	地质年代	1.0	0.3006388853217211
古生代	自然科学	-1.0	-0.4564655319720154
可口可乐	圣诞节	-1.0	-0.2133240228903161
可口可乐	生活	-1.0	-0.46960847507876086
可用性	人机界面	-1.0	0.0996436508311648
可米小子	音乐	-1.0	-0.24831491549025247
可视电话	通讯	-1.0	-0.12086809549662095
可锻性	机械	-1.0	0.028733986156172737
可锻性	金属	-1.0	0.27123975646348386
台北	台湾	-1.0	-0.26043410821400204
台湾	岛屿	1.0	0.05049015473558169
台湾大学	台湾	-1.0	-0.30051715709029325
史湘云	古典文学	-1.0	-0.15622488010878394
叶世荣	人物	1.0	0.20174772821377326
叶世荣	歌手	1.0	0.2205882383850586
叶世荣	演员	1.0	0.3443771913485544
叶世荣	音乐	-1.0	-0.07539388104211073
叶世荣	音乐人	1.0	0.1020648400752538
叶世荣	鼓手	1.0	0.1255027489474315
叶剑英	周恩来	-1.0	-0.14652572576359432
叶酸	自然科学	-1.0	-0.49106566413457103
叶酸	营养学	-1.0	-0.3171096285927298
司法制度	体系	1.0	-0.030525363106321257
司法制度	制度	1.0	0.017182050580726936
吃醋	生活	-1.0	-0.32823284538453984
合江县	泸州	-1.0	-0.5332932501595283
吉尔吉斯斯坦	国家	1.0	0.3042286563799558
吉庆街	武汉	-1.0	-0.15174670215173536
吊兰	自然	-1.0	-0.5445665712779386
吊竹梅	植物	1.0	0.4345461433843481
吊竹梅	自然	-1.0	-0.4735703700849418
同位素	微生物	-1.0	0.347817984533198
同位素	自然科学	-1.0	-0.5903382194309938
同位素	药理学	-1.0	-0.2598252616931364
同性恋	婚姻	-1.0	0.014137928749552794
同性恋	情感	1.0	0.10624670549906672
同性恋	爱情	-1.0	0.05309181063743512
同性恋	生活	-1.0	-0.01484122673496449
同济大学	上海	-1.0	-0.3615046220119103
名吃	小吃	1.0	0.2518298873495082
后现代主义	中国画	-1.0	0.023988720530965686
后现代主义	地理学	-1.0	-0.2160435082028138
后现代主义	文学艺术	-1.0	-0.02112104241670741
后现代主义	画派	-1.0	0.19050681992135812
后现代主义	绘画	-1.0	0.12973313196761127
后现代主义	音乐学	-1.0	-0.1393417978902188
吕思勉	常州	-1.0	-0.28570055274238965
吕氏春秋	古籍	1.0	0.05647389094181441
吕氏春秋	杂家	-1.0	0.05552716159167346
吗啡	内科学	-1.0	-0.36998967170154323
吗啡	生物碱	1.0	0.33538622875374413
吗啡	药品	1.0	0.3212178062668988
吗啡	镇痛药	1.0	0.42638816481872227
启东	南通	-1.0	-0.2956106115901309
启动盘	电脑	-1.0	0.08603575671880848
启动盘	软件	-1.0	0.1525759747858852
启蒙运动	思想	-1.0	-1.7550588758228543E-4
吴三桂	人物	1.0	0.5971282949480387
吴三桂	明朝	-1.0	-0.43370765801089883
吴三桂	衡阳	-1.0	-0.2953783184767605
吴仪	胡锦涛	-1.0	0.14279933184588334
吴仪	邓小平	-1.0	0.0716749774897596
吴佩孚	北洋军阀	-1.0	-0.4407333513493577
吴子	兵书	-1.0	-0.0674997007744251
吴官正	武汉市	-1.0	-0.1864284573166783
吴彦祖	演员	1.0	0.27990554397941264
吴桥县	沧州	-1.0	-0.4975372793121558
吴桥县	河北	-1.0	-0.6351064153168278
吴邦国	履历	-1.0	-0.2145355918127826
吴邦国	摄像机	-1.0	-0.026658594395209227
吴郭鱼	鱼类	1.0	0.35842377110375595
吹毛求疵	俗语	1.0	0.19412719833887387
吹毛求疵	成语	1.0	0.3821490761387965
吹毛求疵	词汇	1.0	0.1311516055289621
呃逆	建筑学	-1.0	-0.26951943370541215
呃逆	疾病	1.0	0.31717759864207534
周传雄	歌手	1.0	0.26109731079258447
周传雄	演员	1.0	0.31654569111793124
周传雄	艺人	1.0	0.241817363268538
周传雄	音乐	-1.0	-0.12919433282024392
周华健	音乐	-1.0	-0.15521753377253703
周口	河南	-1.0	-0.496027886868512
周星驰	喜剧演员	1.0	0.23333825638636144
周星驰	导演	1.0	0.25256464785306393
周星驰	演员	1.0	0.27584295398329023
周杰伦	金曲奖	-1.0	0.02898494312603972
周渝民	娱乐	-1.0	-0.3090040572165154
周渝民	明星	1.0	0.13554138756101372
周渝民	演员	1.0	0.30652537996378665
周渝民	男演员	1.0	0.13748037931469553
周笔畅	流行音乐	-1.0	-0.07963266360639955
周笔畅	音乐	-1.0	-0.17893083832664944
周铁农	人物	1.0	0.15563626641227613
周铁农	民主党派	-1.0	0.17619023201745507
周铁农	辽宁人	1.0	-0.1482619004538035
呼伦贝尔	内蒙古	-1.0	-0.3191904548958609
命题	抽象	-1.0	0.24624398912087656
和弦	乐理	-1.0	-0.16684419788094854
和弦	音乐	-1.0	0.03752036769120143
和珅	元明清	-1.0	-0.3491450923883239
咖啡因	自然科学	-1.0	-0.41941128291572927
哈尔滨	城市	1.0	0.21359205034287318
哈尔滨	黑龙江	-1.0	-0.45396652222113926
哈尔滨工业大学	黑龙江	-1.0	-0.41309614084540547
哈尔滨工程大学	哈尔滨	-1.0	-0.41227302118185394
哈萨克斯坦	国家	1.0	0.27226860354179644
哈雷彗星	自然科学	-1.0	-0.43049939442868207
响水县	江苏	-1.0	-0.6300301121574049
哲学	人生	-1.0	9.743403707449991E-5
哲学范畴	抽象	-1.0	0.23441718462811567
唇裂	生活	-1.0	-0.2451865612296548
唐僧	人物	1.0	0.33668192262050317
唐古拉山脉	青海	-1.0	-0.476532313592221
唐君毅	历史学家	1.0	0.22687314971578687
唐君毅	哲学家	1.0	0.22938813141204764
唐君毅	四川人	1.0	0.021054809967392476
唐君毅	思想家	1.0	0.19943866493300538
唐家璇	外交部	-1.0	0.03296661453501114
唐果	云南	-1.0	-0.4121454688802945
唯灵论	哲学	-1.0	-0.35394657685046677
唯物主义	学科	-1.0	-0.23354127956002396
唯美主义	主义	1.0	-0.014418221111091319
唯美主义	绘画	-1.0	0.11526070135048554
唯美主义	诗体	-1.0	0.14023727223126267
唯美主义	运动	-1.0	-0.05192044059797977
商业	生活	-1.0	-0.2259455669765995
商业秘密	经济法	-1.0	-0.28661218783292847
商业秘密	讲座	-1.0	-0.1797358580210442
啤酒	生活	-1.0	-0.5735577149790685
啮齿动物	动物	1.0	0.3711504958538692
啮齿动物	哺乳动物	1.0	0.41656721339092895
啮齿动物	自然科学	-1.0	-0.35489366537435596
喀斯特地貌	地貌	1.0	0.3682809344970549
喀纳斯湖	新疆	-1.0	-0.5188797410929687
喀麦隆	乌克兰	-1.0	-0.25769541109783967
喀麦隆	亚美尼亚	-1.0	-0.22414698314440923
喀麦隆	加蓬	-1.0	-0.3384779891623445
喀麦隆	国家	1.0	0.2980309698283278
喀麦隆	委内瑞拉	-1.0	-0.3610110690989513
喜饼	婚嫁	-1.0	-0.09661992788067324
喜饼	风俗	1.0	-0.07343693700659551
喜马拉雅山脉	登山	-1.0	0.10014229187539814
喜马拉雅山脉	西藏	-1.0	-0.2858118821802856
喜马拉雅山脉	高原	-1.0	0.12002529763982563
喻恩泰	电视	-1.0	-0.23189744846932467
嘌呤	自然科学	-1.0	-0.5184764352736595
四书五经	古典文学	-1.0	0.12251679741705382
四书五经	孔子	-1.0	-0.020821296247598556
四书五经	教育史	-1.0	0.01695120225264527
四书五经	科举	-1.0	-0.17029756550054417
四害	健康	-1.0	-0.2863227801832639
四川农业大学	四川	-1.0	-0.4926450216168519
四川大学	四川	-1.0	-0.4532877635246404
四氯化碳	化学品	1.0	0.37854711292163085
四氯化碳	有机物	1.0	0.45287294972442393
四氯化碳	氯化物	1.0	0.48125654132621826
四维空间	自然科学	-1.0	-0.5252019308374936
四面体	几何	-1.0	0.17231682332929207
四驱车	生活	-1.0	-0.21241291598184495
回锅肉	生活	-1.0	-0.4817015173032254
回魂夜	周星驰	-1.0	0.22354238407841573
回魂夜	电影	1.0	0.12202626048948745
因特网	服务设施	-1.0	-0.0893391295628646
团城	景区	1.0	0.435096284313287
团队精神	培训教材	-1.0	-0.22486982382116713
囫囵吞枣	典故	-1.0	0.1470192000157002
囫囵吞枣	文学	-1.0	-0.44770465164078915
囫囵吞枣	枣类	-1.0	-0.06866965450703046
围棋	文化遗产	1.0	-0.0898034122852577
围棋	棋牌	1.0	-0.1356285343752869
围棋	比赛项目	1.0	-0.16547639048117224
固始县	信阳	-1.0	-0.5135148772882611
固始县	固始	-1.0	-0.25455289632213235
固始县	河南	-1.0	-0.680076113721226
固镇县	地方	1.0	0.2550751002315428
固镇县	行政区划	1.0	0.6805391698628551
国学	中华文明	-1.0	0.0364580926785878
国税	国家机关	-1.0	0.03784549383370749
国粹	书法	1.0	-0.02963381396525885
国防科学技术大学	军事院校	1.0	0.21796380919070676
圆周率	数学史	-1.0	-0.03744710134737366
土家族	少数民族	1.0	0.10348439062133619
土家族	民族	1.0	0.2723678874067368
土库曼斯坦	亚美尼亚	-1.0	-0.2452707270787302
土库曼斯坦	尼泊尔	-1.0	-0.32385591711508294
土库曼斯坦	阿塞拜疆	-1.0	-0.25681097620131726
土耳其	国家	1.0	0.3074507154136084
土著	人口	-1.0	0.05858123716153901
土著	人种	-1.0	-0.032870786951276314
土著	殖民	-1.0	-0.11531463636646826
土著	民俗	-1.0	0.09286169284379454
圣卢西亚	美洲	-1.0	-0.17665664311584275
圣经	经典	-1.0	0.10834835805056232
地沟油	毒物	1.0	0.18014355155713246
地沟油	食品安全	-1.0	-0.04972629615667729
地磁	自然科学	-1.0	-0.5156863233200966
地貌学	地理学	-1.0	-0.12618748394294704
地貌学	自然科学	-1.0	-0.31743855566820406
场效应管	自然科学	-1.0	-0.5960114153382735
坎儿井	新疆	-1.0	-0.2982078634107796
坐月子	母婴	-1.0	0.10994546025518286
坑	地形	1.0	0.24911472506254206
坚壁清野	三国演义	-1.0	-8.010514824660508E-4
坚壁清野	成语故事	-1.0	0.1807015315286198
坦噶尼喀湖	湖泊	1.0	0.34305763022655217
坦桑尼亚	东非	-1.0	-0.21301343469450554
坦桑尼亚	乌干达	-1.0	-0.27152210939016475
坦桑尼亚	新加坡	-1.0	-0.22520997278854102
坦桑尼亚	索马里	-1.0	-0.2007968799348049
坦桑尼亚	非洲联盟	-1.0	-0.08938578698511462
垃圾邮件	广告	-1.0	-0.016082023072535253
垒球	体育运动	1.0	0.19863287616518766
垒球	体育项目	1.0	0.2974761376286464
垒球	球类运动	1.0	0.26767996699367114
埃及	北非	-1.0	-0.205853187295926
埃塞俄比亚	东非	-1.0	-0.2250843146840477
埃塞俄比亚	科特迪瓦	-1.0	-0.2921370601147333
城阳区	山东	-1.0	-0.6956320862557103
城阳区	行政区划	1.0	0.6368139513444939
城阳区	青岛	-1.0	-0.5222362431026437
基因	基因组学	-1.0	-0.18130422900762852
基因	法医学	-1.0	-0.3122864454354308
基尼系数	数据	1.0	0.00920563501004946
基尼系数	统计	-1.0	-0.055819836238060125
基础油	女性	-1.0	-0.22113094884809575
基里巴斯	世界	-1.0	-0.05119033641349166
塔利班	奥巴马	-1.0	-0.07576621809246091
塔利班	阿富汗	-1.0	-0.04888151697241039
塞浦路斯	英联邦	-1.0	-0.19574854763374952
填权	财经	-1.0	-0.27901006549787705
增值税	经济法	-1.0	-0.3175130041160428
增值税	财政学	-1.0	-0.31202946915316393
增液汤	便秘	-1.0	0.25072133613853004
墨尔本	悉尼	-1.0	-0.2384565227828037
墨尔本	澳大利亚	-1.0	-0.31330577783729324
墨脱县	林芝	-1.0	-0.16595057732122806
墨脱县	西藏	-1.0	-0.18552559206403713
墨西哥湾	世界	-1.0	-0.22855419990014575
墨西哥湾	自然科学	-1.0	-0.15787929500943995
壮族	中华民族	1.0	0.07129613807535935
壮族	少数民族	1.0	0.04521481373988334
壮族	广西	-1.0	-0.2605214505347607
壮族	民族	1.0	0.1569064045413088
壮锦	生活	-1.0	-0.23965041770336878
声卡	制造品	1.0	-0.0023502400768708985
声卡	办公用品	1.0	0.041025913316667446
声卡	电脑硬件	1.0	0.08479790609283547
声卡	硬件	1.0	7.496075981900176E-4
处女膜	法医学	-1.0	-0.19346273818148035
复方	医药	-1.0	-0.08629052429321665
复旦大学	上海	-1.0	-0.379860970748564
复调	音乐学	-1.0	-0.1935850725398708
夏津县	地名	1.0	0.2705214974900288
夏津县	行政区划	1.0	0.6330456749400105
外戚	人文	-1.0	-0.020339955240856036
外戚	西汉	-1.0	-0.45178812366131565
外挂	游戏	-1.0	0.1282852683952974
外挂	生活	-1.0	-0.031290500269347356
外汇	财经	-1.0	-0.29306845034184736
外频	硬件	-1.0	0.11393791904499508
多伦多	悉尼	-1.0	-0.30117164937128643
多伦多	法国	-1.0	-0.3528251542894864
多伦多	英国	-1.0	-0.3283335751235317
多囊肾	病理学	-1.0	-0.26117502480949173
大东海	三亚	-1.0	-0.2845929512160021
大东海	海南	-1.0	-0.3427529322642392
大东海	生活	-1.0	-0.08198628079345456
大冶	湖北	-1.0	-0.42648457183827654
大叶黄杨	植物	1.0	0.42614638184225306
大威德	术语	1.0	0.44169582939389085
大岩桐	自然	-1.0	-0.5199630242786346
大明湖	山东	-1.0	-0.5102588091184074
大熊座	自然科学	-1.0	-0.5125534420143888
大理石	居家	-1.0	-0.2877056991051791
大理石	装修	-1.0	-0.10660320055093682
大跃进	口号	1.0	-0.08695814542742801
大跃进	文革	-1.0	-0.08511385361739424
大连理工大学	大学	1.0	0.1355764410406999
大连理工大学	天津大学	-1.0	-0.14403808938705148
大骨节病	个人卫生	-1.0	0.06469519073060734
大骨节病	公共卫生	-1.0	-0.40469425791809605
大骨节病	医疗	-1.0	-0.13230054392820703
大骨节病	医院	-1.0	-0.06660494135507442
大骨节病	常见疾病	1.0	0.2994354752361138
大骨节病	流行病学	-1.0	-0.057133398498601724
大骨节病	炎症	1.0	0.3912482849056511
大骨节病	生活	-1.0	-0.08343407069193966
大骨节病	疾病	1.0	0.3954159927728056
大骨节病	症状	1.0	0.3654783705020277
大麻	自然科学	-1.0	-0.24493441076815237
大龙湫	文言文	-1.0	-0.05792617134157912
天主教会	宗教改革	-1.0	-0.20431097102329193
天堂地狱	成语	1.0	0.4243522419832494
天姿国色	成语	1.0	0.3452022227912289
天安门广场	伯爵	-1.0	-0.007077525122529675
天安门广场	故宫	-1.0	0.0482243032883541
天干	历法	1.0	0.15501456402706162
天心阁	湖南	-1.0	-0.4957093156449663
天心阁	长沙	-1.0	-0.46523386034135067
天文单位	自然科学	-1.0	-0.5624874916770137
天桂山	生活	-1.0	-0.1360163646045119
天水	甘肃	-1.0	-0.5361319424363014
天津医科大学	天津	-1.0	-0.37946711436879393
天津大学	大学	1.0	0.11791655667010827
天津大学	学校	1.0	0.4113844281956973
天津工业大学	天津	-1.0	-0.41815915802858983
天津师范大学	天津	-1.0	-0.45549344867402086
天津美术学院	天津	-1.0	-0.3322498633526364
天然气	歌词	-1.0	-0.07058756718182643
天然气	沼气	-1.0	0.09771867577383533
天然气	盆地	-1.0	0.0442277099774321
天然气	石油	-1.0	0.212005356472764
天王老子	成语	1.0	0.4489278968219271
天目湖	景点	1.0	0.369936079342818
天目湖	江苏	-1.0	-0.5635335757960009
天竺葵	自然	-1.0	-0.4296984296350461
太平天国运动	鸦片战争	-1.0	-0.3342217000665337
太平洋	生态环境	-1.0	0.09977700371372522
太平洋	自然科学	-1.0	-0.02921053487550622
太平间	应用科学	-1.0	-0.058469903226991714
太湖	江苏省	-1.0	-0.19239465925792065
太白山	地域	1.0	0.06402672771267975
太空杯	生活	-1.0	-0.460426694193458
太阳历	历法	1.0	0.15049510413235243
太阳历	神话	-1.0	0.10950014490597682
太阳系	自然科学	-1.0	-0.511521712455302
太阳风	自然科学	-1.0	-0.5850771180140465
夫差	人物	1.0	0.37016631168103314
奇函数	代数	-1.0	-0.009964992401967876
奥地利	中欧	-1.0	-0.17175503798449032
姚晨	影视	-1.0	-0.20679829525463136
姜熙健	明星	-1.0	-0.20140698329337248
姜熙健	音乐	-1.0	-0.062078540117575534
威海	山东	-1.0	-0.4540262133117961
婺源县	江西	-1.0	-0.6156216772163633
婺源县	行政区划	1.0	0.571609186236279
孔方兄	古币	1.0	0.04367440183245854
孔方兄	钱币	1.0	0.032189981844305354
孔武有力	成语	1.0	0.34312342157786424
孔雀鱼	动物	1.0	0.2723748679090427
孔雀鱼	自然科学	-1.0	-0.19052449760263307
孔雀鱼	鱼类	1.0	0.31282434623608485
字长	科学	-1.0	-0.1426969812404443
字长	自然科学	-1.0	-0.3292994672850785
存在主义	中国画	-1.0	0.026573790881287244
存在主义	人文科学	-1.0	-0.21936639408701367
存在主义	绘画	-1.0	0.14097449760951888
孙燕姿	人物	1.0	-0.04866628481658774
孙燕姿	明星	1.0	0.23883307275615107
孙燕姿	歌手	1.0	0.20343758916604468
孙燕姿	金曲奖	-1.0	0.05306619212389792
孙燕姿	音乐人	1.0	0.11664563593553968
孙美瑶	枣庄	-1.0	-0.21820323464058014
孙膑	春秋战国	-1.0	-0.39637533969987904
孙艺珍	人物	1.0	0.26814733919296563
孙艺珍	娱乐	-1.0	-0.364666909337532
孜然	植物药	-1.0	-0.008263631124476051
孜然	自然	-1.0	-0.3399786449841332
孝感	湖北	-1.0	-0.5971858032816739
孟买	印度	-1.0	-0.268286599078172
孟加拉湾	世界	-1.0	-0.17528413480401664
孟州	河南	-1.0	-0.6722351829879886
孟州	焦作	-1.0	-0.4942875570900358
孟庙	山东	-1.0	-0.4021239661805026
孟德尔	人物	1.0	0.37173748553402497
孟德尔	自然科学	-1.0	-0.5140507394803145
孟德尔	遗传学	-1.0	-0.22698754968389243
孟村回族自治县	行政区划	1.0	0.5003679443275619
季羡林	作家	1.0	0.2668559305137738
季羡林	历史学家	1.0	0.2739771137492617
季羡林	翻译家	1.0	0.20752432659272935
孤苦	词语	1.0	0.40796593812170656
学分制	大学	-1.0	-0.09516556228742999
学分制	考试	-1.0	0.10345412529445519
宁城县	内蒙	-1.0	-0.5071150755999833
宁波大学	宁波	-1.0	-0.3840807345079754
宁静致远	俗语	1.0	0.30676167863102743
宁静致远	成语	1.0	0.4533895272939547
宁静致远	词汇	1.0	0.3598132368654538
宇宙尘	自然科学	-1.0	-0.6373068674381764
安之若素	成语	1.0	0.4613129465593478
安以轩	演员	1.0	0.31544483163291503
安史之乱	唐玄宗	-1.0	-0.2103661362330038
安徽大学	安徽	-1.0	-0.4596645680207142
安第斯山脉	世界	-1.0	-0.2573183944896676
安第斯山脉	美洲	-1.0	-0.19443534440151486
宋书	社会科学	-1.0	-0.32132934068566593
宋干节	泰国	-1.0	-0.17338188358639925
宋庆龄	国民党	-1.0	-0.32303063067408144
宋庆龄	孙中山	-1.0	-0.2356512095238863
宋庆龄	毛泽东	-1.0	-0.12505632853788284
宋应星	元明清	-1.0	-0.1992296223828304
宋美龄	人物	1.0	0.31104469548393426
宋美龄	宋庆龄	-1.0	-0.1518631030647363
宋美龄	蒋介石	-1.0	-0.3293999607915189
宏观调控	经济法	-1.0	-0.26124421056257247
宏观调控	金融证券	-1.0	-0.20809466693841794
官厅水库	张家口	-1.0	-0.3987134696932511
官恩娜	演员	1.0	0.3481817248422742
定兴县	河北	-1.0	-0.6903473225105097
定兴县	行政区划	1.0	0.638826198162668
定州	河北	-1.0	-0.4714987129130191
宜州	广西	-1.0	-0.43542864219551997
宜州	行政区划	1.0	0.5037130435324142
宝坻区	宝坻	-1.0	-0.1695830637457704
实数	术语	1.0	0.4598666720361745
实数	自然科学	-1.0	-0.6283878872418251
客家	广东	-1.0	-0.30648202737487007
客家	江西	-1.0	-0.31458727163129213
客家	福建	-1.0	-0.29845294614081963
宣萱	音乐	-1.0	-0.14008393501325356
宣萱	香港	-1.0	-0.2931778602217735
室内设计	生活	-1.0	-0.22335734377546954
宫崎骏	人物	1.0	0.18762980420047182
宫崎骏	导演	1.0	0.10800662969183886
宫崎骏	明星	1.0	-0.059779170138606695
宫崎骏	漫画家	1.0	0.14590635128077503
宽带	互联网	-1.0	0.1593265851077967
